Format = Name, Patch, Type, Ra, Dec, I, Q, U, V, SpectralIndex, LogarithmicSI, ReferenceFrequency='150.e6', MajorAxis, MinorAxis, Orientation

, cluster1, POINT, , , , , , , , , , , ,
3C196_540, cluster1, POINT, 08:13:35.728, 48.13.02.081, -0.00117390312461505, 0, 0, 0, [0.000627867237199098, -6.44557439954951e-05], false, 144876098.632812, , ,
3C196_543, cluster1, POINT, 08:13:36.058, 48.13.02.131, -0.000455860928769119, 0, 0, 0, [0.00024343300901819, 1.0898484106292e-05], false, 144876098.632812, , ,
3C196_544, cluster1, POINT, 08:13:36.053, 48.13.02.131, -0.00100353560540166, 0, 0, 0, [0.000518813903909177, 0.00017739538452588], false, 144876098.632812, , ,
3C196_545, cluster1, POINT, 08:13:35.848, 48.13.02.131, 0.00270578730851412, 0, 0, 0, [-0.00420363619923592, -0.0465210527181625], false, 144876098.632812, , ,
3C196_546, cluster1, POINT, 08:13:35.838, 48.13.02.131, -0.00246844191958531, 0, 0, 0, [0.00132843386381865, -0.000395193026633933], false, 144876098.632812, , ,
3C196_547, cluster1, POINT, 08:13:35.833, 48.13.02.131, 0.013071964494884, 0, 0, 0, [-0.00573529675602913, -0.188813924789429], false, 144876098.632812, , ,
3C196_548, cluster1, POINT, 08:13:35.828, 48.13.02.131, 0.00499502010643482, 0, 0, 0, [0.0172182414680719, -0.0776989087462425], false, 144876098.632812, , ,
3C196_550, cluster1, POINT, 08:13:36.053, 48.13.02.181, -0.00127858019483373, 0, 0, 0, [0.000674230745062232, 0.000194175867363811], false, 144876098.632812, , ,
3C196_551, cluster1, POINT, 08:13:35.873, 48.13.02.181, 0.00718642212450504, 0, 0, 0, [-0.0208446402102709, 0.00550517160445452], false, 144876098.632812, , ,
3C196_552, cluster1, POINT, 08:13:35.853, 48.13.02.181, 0.00292773335240781, 0, 0, 0, [0.00107833952642977, -0.0118354568257928], false, 144876098.632812, , ,
3C196_553, cluster1, POINT, 08:13:35.848, 48.13.02.181, 0.00258550955913961, 0, 0, 0, [-0.001625781878829, -0.0373440384864807], false, 144876098.632812, , ,
3C196_554, cluster1, POINT, 08:13:35.588, 48.13.02.181, 0.00452903937548399, 0, 0, 0, [-0.00380722619593143, -0.0111874202266335], false, 144876098.632812, , ,
3C196_562, cluster1, POINT, 08:13:35.948, 48.13.02.231, -0.00281513141619343, 0, 0, 0, [0.00153512286487967, 0.00029243910103105], false, 144876098.632812, , ,
3C196_563, cluster1, POINT, 08:13:35.873, 48.13.02.231, 0.00785664841532707, 0, 0, 0, [-0.0401178449392319, 0.106623485684395], false, 144876098.632812, , ,
3C196_564, cluster1, POINT, 08:13:35.723, 48.13.02.231, -0.000625211589424135, 0, 0, 0, [0.000336580211296678, -4.20908727392089e-05], false, 144876098.632812, , ,
3C196_565, cluster1, POINT, 08:13:35.718, 48.13.02.231, -0.00903524044609826, 0, 0, 0, [0.00497803092002869, -0.00261032022535801], false, 144876098.632812, , ,
3C196_566, cluster1, POINT, 08:13:35.638, 48.13.02.231, 0.000908720656298101, 0, 0, 0, [0.00183434842620045, 0.0322397798299789], false, 144876098.632812, , ,
3C196_567, cluster1, POINT, 08:13:35.633, 48.13.02.231, 0.00366924866102636, 0, 0, 0, [0.00429591815918684, -0.0213184729218483], false, 144876098.632812, , ,
3C196_568, cluster1, POINT, 08:13:35.588, 48.13.02.231, 0.00427828915417194, 0, 0, 0, [-0.00128131732344627, -0.00540281226858497], false, 144876098.632812, , ,
3C196_581, cluster1, POINT, 08:13:35.638, 48.13.02.281, 0.00145865371450782, 0, 0, 0, [0.000706878548953682, 0.0187375321984291], false, 144876098.632812, , ,
3C196_582, cluster1, POINT, 08:13:35.553, 48.13.02.281, -0.00454320628493583, 0, 0, 0, [0.00230604014359415, 0.000395836657844484], false, 144876098.632812, , ,
3C196_590, cluster1, POINT, 08:13:35.988, 48.13.02.331, -0.00219966156656086, 0, 0, 0, [0.00120087596587837, 0.000261335429968312], false, 144876098.632812, , ,
3C196_591, cluster1, POINT, 08:13:35.763, 48.13.02.331, 0.00250018085353076, 0, 0, 0, [0.00858431588858366, 0.148635253310204], false, 144876098.632812, , ,
3C196_592, cluster1, POINT, 08:13:35.638, 48.13.02.331, 0.000572017801459879, 0, 0, 0, [-0.000514697574544698, 0.00969849992543459], false, 144876098.632812, , ,
3C196_597, cluster1, POINT, 08:13:35.763, 48.13.02.381, 0.000423558609327301, 0, 0, 0, [-0.000379837350919843, 0.0339840203523636], false, 144876098.632812, , ,
3C196_599, cluster1, POINT, 08:13:36.088, 48.13.02.431, -0.0025559308010982, 0, 0, 0, [0.00139429431874305, -0.000274733843980357], false, 144876098.632812, , ,
3C196_600, cluster1, POINT, 08:13:35.633, 48.13.02.431, 0.0031328140757978, 0, 0, 0, [-0.00712907686829567, -0.0434566363692284], false, 144876098.632812, , ,
3C196_601, cluster1, POINT, 08:13:35.583, 48.13.02.431, 0.00679033203050494, 0, 0, 0, [0.00257254834286869, -0.0597586296498775], false, 144876098.632812, , ,
3C196_605, cluster1, POINT, 08:13:36.083, 48.13.02.481, -0.000243704948356364, 0, 0, 0, [0.000130966640426777, 1.1759681001422e-05], false, 144876098.632812, , ,
3C196_606, cluster1, POINT, 08:13:35.778, 48.13.02.481, 0.00133403204381466, 0, 0, 0, [-0.00383555400185287, 0.0477298982441425], false, 144876098.632812, , ,
3C196_607, cluster1, POINT, 08:13:35.773, 48.13.02.481, 0.00185375171713531, 0, 0, 0, [-0.00679797492921352, 0.120470814406872], false, 144876098.632812, , ,
3C196_608, cluster1, POINT, 08:13:35.768, 48.13.02.481, 0.000341402570484206, 0, 0, 0, [-0.00168024667073041, 0.0197175554931164], false, 144876098.632812, , ,
3C196_609, cluster1, POINT, 08:13:35.763, 48.13.02.481, 0.000652216374874115, 0, 0, 0, [-0.0028129993006587, 0.032047413289547], false, 144876098.632812, , ,
3C196_610, cluster1, POINT, 08:13:35.693, 48.13.02.481, -0.00469591408142323, 0, 0, 0, [0.00252604903653264, -0.00066918641095981], false, 144876098.632812, , ,
3C196_615, cluster1, POINT, 08:13:35.858, 48.13.02.531, 0.00785714574158192, 0, 0, 0, [-0.00932298135012388, 0.0574428364634514], false, 144876098.632812, , ,
3C196_616, cluster1, POINT, 08:13:35.778, 48.13.02.531, 0.00309526780620217, 0, 0, 0, [2.48760970862349e-05, -0.0231716558337212], false, 144876098.632812, , ,
3C196_617, cluster1, POINT, 08:13:35.773, 48.13.02.531, 0.00370837887749076, 0, 0, 0, [-0.00745017686858773, 0.0507140159606934], false, 144876098.632812, , ,
3C196_618, cluster1, POINT, 08:13:35.758, 48.13.02.531, 0.00276884902268648, 0, 0, 0, [-0.00790333840996027, 0.0569849982857704], false, 144876098.632812, , ,
3C196_619, cluster1, POINT, 08:13:35.753, 48.13.02.531, 0.00640868581831455, 0, 0, 0, [-0.0360144339501858, 0.0692520588636398], false, 144876098.632812, , ,
3C196_620, cluster1, POINT, 08:13:35.688, 48.13.02.531, -0.00161603506177447, 0, 0, 0, [0.000864451809320599, -0.000115604474558495], false, 144876098.632812, , ,
3C196_621, cluster1, POINT, 08:13:35.628, 48.13.02.531, 0.00614718301221728, 0, 0, 0, [-0.00371324806474149, 0.00643134256824851], false, 144876098.632812, , ,
3C196_622, cluster1, POINT, 08:13:35.588, 48.13.02.531, 0.00564468232914805, 0, 0, 0, [-0.0156438034027815, 0.0513639189302921], false, 144876098.632812, , ,
3C196_628, cluster1, POINT, 08:13:35.898, 48.13.02.581, -0.00173177025930074, 0, 0, 0, [0.000913895666599274, 0.000141203097882681], false, 144876098.632812, , ,
3C196_629, cluster1, POINT, 08:13:35.858, 48.13.02.581, 0.00161975680384785, 0, 0, 0, [-0.00518547790125012, 0.00875407364219427], false, 144876098.632812, , ,
3C196_630, cluster1, POINT, 08:13:35.853, 48.13.02.581, 0.0019497195025906, 0, 0, 0, [0.0010932486038655, -0.000144137913594022], false, 144876098.632812, , ,
3C196_631, cluster1, POINT, 08:13:35.683, 48.13.02.581, -0.000543973454593779, 0, 0, 0, [0.000292001175694168, -3.54004114342388e-05], false, 144876098.632812, , ,
3C196_632, cluster1, POINT, 08:13:35.678, 48.13.02.581, -0.00175295382221552, 0, 0, 0, [0.000927472487092018, -3.17445592372678e-05], false, 144876098.632812, , ,
3C196_640, cluster1, POINT, 08:13:36.058, 48.13.02.631, -0.0035181453614604, 0, 0, 0, [0.00187934609130025, -7.3933151725214e-05], false, 144876098.632812, , ,
3C196_641, cluster1, POINT, 08:13:35.678, 48.13.02.631, -0.00450353366000613, 0, 0, 0, [0.00241682073101401, 0.000201910486794077], false, 144876098.632812, , ,
3C196_642, cluster1, POINT, 08:13:35.583, 48.13.02.631, 0.00677233980968595, 0, 0, 0, [-0.000921454455237836, -0.0938157215714455], false, 144876098.632812, , ,
3C196_653, cluster1, POINT, 08:13:35.583, 48.13.02.681, 0.00554569158703089, 0, 0, 0, [-0.00629016989842057, -0.0620464794337749], false, 144876098.632812, , ,
3C196_663, cluster1, POINT, 08:13:35.613, 48.13.02.731, 0.00414967257529497, 0, 0, 0, [-0.00488888192921877, 0.0313539952039719], false, 144876098.632812, , ,
3C196_679, cluster1, POINT, 08:13:35.818, 48.13.02.831, 0.00248973653651774, 0, 0, 0, [-0.00190881080925465, 0.0415707528591156], false, 144876098.632812, , ,
3C196_680, cluster1, POINT, 08:13:35.728, 48.13.02.831, -0.00634427767844651, 0, 0, 0, [0.00350022129714489, -0.000614961958490312], false, 144876098.632812, , ,
3C196_681, cluster1, POINT, 08:13:35.653, 48.13.02.831, -0.00838765839282532, 0, 0, 0, [0.00452820211648941, -0.00173482741229236], false, 144876098.632812, , ,
3C196_682, cluster1, POINT, 08:13:35.583, 48.13.02.831, 0.000523164693731815, 0, 0, 0, [-0.000950631394516677, -0.00562693551182747], false, 144876098.632812, , ,
3C196_691, cluster1, POINT, 08:13:35.823, 48.13.02.881, 0.00229867920279503, 0, 0, 0, [0.00322591792792082, -0.0533302836120129], false, 144876098.632812, , ,
3C196_692, cluster1, POINT, 08:13:35.658, 48.13.02.881, -0.00125135697989664, 0, 0, 0, [0.000673491216730326, -9.99588301056065e-05], false, 144876098.632812, , ,
3C196_693, cluster1, POINT, 08:13:35.613, 48.13.02.881, 0.00455323001369834, 0, 0, 0, [-0.00938030332326889, 0.0737751945853233], false, 144876098.632812, , ,
3C196_694, cluster1, POINT, 08:13:35.583, 48.13.02.881, 0.0060935509391129, 0, 0, 0, [0.000892816577106714, -0.127007976174355], false, 144876098.632812, , ,
3C196_701, cluster1, POINT, 08:13:36.098, 48.13.02.931, -0.00214141603687435, 0, 0, 0, [0.00114676530938596, 0.000218215660424903], false, 144876098.632812, , ,
3C196_702, cluster1, POINT, 08:13:35.828, 48.13.02.931, 0.0029901813250035, 0, 0, 0, [0.00178132823202759, -0.0494383238255978], false, 144876098.632812, , ,
3C196_703, cluster1, POINT, 08:13:35.588, 48.13.02.931, 0.00115245557390153, 0, 0, 0, [-0.000600259110797197, -0.00914215017110109], false, 144876098.632812, , ,
3C196_717, cluster1, POINT, 08:13:35.833, 48.13.02.981, 0.00563626596704125, 0, 0, 0, [-0.00802488066256046, -0.0525779128074646], false, 144876098.632812, , ,
3C196_718, cluster1, POINT, 08:13:35.828, 48.13.02.981, 0.00158113206271082, 0, 0, 0, [-0.000535284751094878, -0.0333084985613823], false, 144876098.632812, , ,
3C196_719, cluster1, POINT, 08:13:35.668, 48.13.02.981, -0.00995122281931962, 0, 0, 0, [0.00546011049300432, -0.00232335762120783], false, 144876098.632812, , ,
3C196_720, cluster1, POINT, 08:13:35.593, 48.13.02.981, 0.00332331866957247, 0, 0, 0, [-0.00217626080848277, 0.00510359322652221], false, 144876098.632812, , ,
3C196_738, cluster1, POINT, 08:13:35.863, 48.13.03.031, 0.00403751386329532, 0, 0, 0, [-0.00822210125625134, 0.0247094333171844], false, 144876098.632812, , ,
3C196_739, cluster1, POINT, 08:13:35.608, 48.13.03.031, 0.000920109625440091, 0, 0, 0, [0.000958520686253905, 0.0179891381412745], false, 144876098.632812, , ,
3C196_740, cluster1, POINT, 08:13:35.598, 48.13.03.031, 0.00249211606569588, 0, 0, 0, [0.000183547817869112, 0.00301063503138721], false, 144876098.632812, , ,
3C196_750, cluster1, POINT, 08:13:35.863, 48.13.03.081, 0.00280309258960187, 0, 0, 0, [-0.00506803253665566, -0.0137850306928158], false, 144876098.632812, , ,
3C196_751, cluster1, POINT, 08:13:35.608, 48.13.03.081, 0.0060802148655057, 0, 0, 0, [-0.00386172509752214, -0.041804563254118], false, 144876098.632812, , ,
3C196_752, cluster1, POINT, 08:13:35.568, 48.13.03.081, -0.0039771319784516, 0, 0, 0, [0.00209475448355079, 0.000563247594982386], false, 144876098.632812, , ,
3C196_761, cluster1, POINT, 08:13:35.863, 48.13.03.131, 0.00447075720876455, 0, 0, 0, [-0.0125613287091255, 0.0157489590346813], false, 144876098.632812, , ,
3C196_762, cluster1, POINT, 08:13:35.613, 48.13.03.131, 0.00139715394470841, 0, 0, 0, [-0.00150365952868015, -0.00731806876137853], false, 144876098.632812, , ,
3C196_769, cluster1, POINT, 08:13:35.858, 48.13.03.181, 0.0034976766910404, 0, 0, 0, [-0.0151596246287227, 0.0187299661338329], false, 144876098.632812, , ,
3C196_770, cluster1, POINT, 08:13:35.803, 48.13.03.181, -0.0133736628611485, 0, 0, 0, [0.00648955954238772, 0.00123656284995377], false, 144876098.632812, , ,
3C196_771, cluster1, POINT, 08:13:35.603, 48.13.03.181, 0.00460772030055523, 0, 0, 0, [0.00504728779196739, -0.0759344547986984], false, 144876098.632812, , ,
3C196_778, cluster1, POINT, 08:13:35.923, 48.13.03.231, -0.000652096109306204, 0, 0, 0, [0.000350158632500097, -2.21830778173171e-05], false, 144876098.632812, , ,
3C196_779, cluster1, POINT, 08:13:35.918, 48.13.03.231, -0.00242301824758326, 0, 0, 0, [0.00126531138084829, 0.000208848796319216], false, 144876098.632812, , ,
3C196_780, cluster1, POINT, 08:13:35.858, 48.13.03.231, 0.000696930626872927, 0, 0, 0, [-0.00266263005323708, -0.000841304019559175], false, 144876098.632812, , ,
3C196_781, cluster1, POINT, 08:13:35.768, 48.13.03.231, 0.00802264921367168, 0, 0, 0, [0.0182045307010412, -0.189664468169212], false, 144876098.632812, , ,
3C196_782, cluster1, POINT, 08:13:35.733, 48.13.03.231, 0.00585659686475992, 0, 0, 0, [-0.0145180458202958, -0.0333016701042652], false, 144876098.632812, , ,
3C196_783, cluster1, POINT, 08:13:35.728, 48.13.03.231, 0.00223321374505758, 0, 0, 0, [-0.0105975037440658, 0.0450498498976231], false, 144876098.632812, , ,
3C196_784, cluster1, POINT, 08:13:35.618, 48.13.03.231, 0.00456396257504821, 0, 0, 0, [-0.0222293604165316, 0.173060446977615], false, 144876098.632812, , ,
3C196_785, cluster1, POINT, 08:13:35.613, 48.13.03.231, 0.000851974880788475, 0, 0, 0, [-0.000829724711365998, 0.00655116653069854], false, 144876098.632812, , ,
3C196_797, cluster1, POINT, 08:13:35.773, 48.13.03.281, 0.000652436458040029, 0, 0, 0, [0.000496092194225639, -0.0176554638892412], false, 144876098.632812, , ,
3C196_798, cluster1, POINT, 08:13:35.623, 48.13.03.281, 0.00128670921549201, 0, 0, 0, [-0.000895362056326121, -0.00239544734358788], false, 144876098.632812, , ,
3C196_814, cluster1, POINT, 08:13:35.858, 48.13.03.331, 0.00898897368460894, 0, 0, 0, [-0.00302744214423001, -0.151415154337883], false, 144876098.632812, , ,
3C196_815, cluster1, POINT, 08:13:35.853, 48.13.03.331, 0.00246829888783395, 0, 0, 0, [-0.000387927080737427, -0.0470039546489716], false, 144876098.632812, , ,
3C196_816, cluster1, POINT, 08:13:35.623, 48.13.03.331, 0.000512356695253402, 0, 0, 0, [-7.33645720174536e-05, -0.00405797408893704], false, 144876098.632812, , ,
3C196_821, cluster1, POINT, 08:13:35.853, 48.13.03.381, 0.00206076772883534, 0, 0, 0, [0.000643787556327879, -0.0330711528658867], false, 144876098.632812, , ,
3C196_822, cluster1, POINT, 08:13:35.778, 48.13.03.381, 0.0069014304317534, 0, 0, 0, [0.00251450715586543, -0.138857185840607], false, 144876098.632812, , ,
3C196_823, cluster1, POINT, 08:13:35.628, 48.13.03.381, 0.00417718151584268, 0, 0, 0, [-0.00553163094446063, -0.0274611432105303], false, 144876098.632812, , ,
3C196_828, cluster1, POINT, 08:13:35.853, 48.13.03.431, 0.00372827961109579, 0, 0, 0, [-0.00705122016370296, 0.0370429791510105], false, 144876098.632812, , ,
3C196_829, cluster1, POINT, 08:13:35.783, 48.13.03.431, 0.00445044552907348, 0, 0, 0, [-0.0176764260977507, 0.0303821563720703], false, 144876098.632812, , ,
3C196_830, cluster1, POINT, 08:13:35.643, 48.13.03.431, 0.00367694138549268, 0, 0, 0, [-0.00411700597032905, -0.00333536812104285], false, 144876098.632812, , ,
3C196_835, cluster1, POINT, 08:13:35.888, 48.13.03.481, -0.00312818858979127, 0, 0, 0, [0.00156131503172219, 0.000204417607164942], false, 144876098.632812, , ,
3C196_836, cluster1, POINT, 08:13:35.788, 48.13.03.481, 0.000453727610874921, 0, 0, 0, [-0.000856713275425136, -0.00198231381364167], false, 144876098.632812, , ,
3C196_837, cluster1, POINT, 08:13:35.718, 48.13.03.481, 0.00513091776520014, 0, 0, 0, [-0.0214063283056021, 0.0730369910597801], false, 144876098.632812, , ,
3C196_838, cluster1, POINT, 08:13:35.648, 48.13.03.481, 0.00247583212330937, 0, 0, 0, [-0.00233648112043738, -0.00994785223156214], false, 144876098.632812, , ,
3C196_842, cluster1, POINT, 08:13:35.793, 48.13.03.531, 0.00793803576380014, 0, 0, 0, [0.00971305277198553, -0.158565163612366], false, 144876098.632812, , ,
3C196_843, cluster1, POINT, 08:13:35.653, 48.13.03.531, 0.00261882040649652, 0, 0, 0, [-0.0021947929635644, -0.0252524577081203], false, 144876098.632812, , ,
3C196_844, cluster1, POINT, 08:13:35.648, 48.13.03.531, 0.000989866442978382, 0, 0, 0, [-0.000714937108568847, -0.00786393228918314], false, 144876098.632812, , ,
3C196_856, cluster1, POINT, 08:13:35.858, 48.13.03.581, 0.00308480579406023, 0, 0, 0, [-0.0110959969460964, 0.141477882862091], false, 144876098.632812, , ,
3C196_857, cluster1, POINT, 08:13:35.853, 48.13.03.581, 0.000418737705331296, 0, 0, 0, [-0.00238077505491674, 0.0462494045495987], false, 144876098.632812, , ,
3C196_858, cluster1, POINT, 08:13:35.663, 48.13.03.581, 0.00234205764718354, 0, 0, 0, [-0.00163390988018364, -0.0144282979890704], false, 144876098.632812, , ,
3C196_859, cluster1, POINT, 08:13:35.658, 48.13.03.581, 0.00624671392142773, 0, 0, 0, [-0.0144152566790581, 0.0170973725616932], false, 144876098.632812, , ,
3C196_860, cluster1, POINT, 08:13:35.653, 48.13.03.581, 0.00372234964743257, 0, 0, 0, [-0.00191385473590344, -0.0183526370674372], false, 144876098.632812, , ,
3C196_869, cluster1, POINT, 08:13:35.738, 48.13.03.631, 0.00505792768672109, 0, 0, 0, [-0.00193590635899454, -0.0377836897969246], false, 144876098.632812, , ,
3C196_870, cluster1, POINT, 08:13:35.668, 48.13.03.631, 0.000922412320505828, 0, 0, 0, [-0.000417653092881665, -0.00311147049069405], false, 144876098.632812, , ,
3C196_871, cluster1, POINT, 08:13:35.663, 48.13.03.631, 0.00421874411404133, 0, 0, 0, [-0.00496854120865464, -0.0498989932239056], false, 144876098.632812, , ,
3C196_876, cluster1, POINT, 08:13:35.683, 48.13.03.681, 0.00188069767318666, 0, 0, 0, [0.000863272813148797, -0.0201738029718399], false, 144876098.632812, , ,
3C196_877, cluster1, POINT, 08:13:35.673, 48.13.03.681, 0.0012677104678005, 0, 0, 0, [-0.000713139248546213, -0.00427616061642766], false, 144876098.632812, , ,
3C196_878, cluster1, POINT, 08:13:35.668, 48.13.03.681, 0.0032080162782222, 0, 0, 0, [0.000130811284179799, -0.0306090749800205], false, 144876098.632812, , ,
3C196_887, cluster1, POINT, 08:13:35.683, 48.13.03.731, 0.0037939625326544, 0, 0, 0, [0.0043544084765017, -0.0491559915244579], false, 144876098.632812, , ,
3C196_888, cluster1, POINT, 08:13:35.673, 48.13.03.731, 0.0055519943125546, 0, 0, 0, [0.00529931206256151, -0.0223926529288292], false, 144876098.632812, , ,
3C196_893, cluster1, POINT, 08:13:35.828, 48.13.03.781, 0.000418772076955065, 0, 0, 0, [-0.001131153665483, -0.00288156722672284], false, 144876098.632812, , ,
3C196_898, cluster1, POINT, 08:13:35.828, 48.13.03.831, 0.00205329642631114, 0, 0, 0, [-0.013520821928978, 0.0839774459600449], false, 144876098.632812, , ,
3C196_899, cluster1, POINT, 08:13:35.713, 48.13.03.831, 0.000851142860483378, 0, 0, 0, [-0.00612356700003147, 0.0767104998230934], false, 144876098.632812, , ,
3C196_942, cluster1, POINT, 08:13:36.073, 48.13.04.131, -0.00220734136178499, 0, 0, 0, [0.00124060269445181, 0.000233771279454231], false, 144876098.632812, , ,
3C196_979, cluster1, POINT, 08:13:35.763, 48.13.04.331, -0.00210482947950682, 0, 0, 0, [0.00109019537921995, 0.000555796141270548], false, 144876098.632812, , ,
3C196_1154, cluster1, POINT, 08:13:36.028, 48.13.05.531, 0.00183830701280385, 0, 0, 0, [-0.017387181520462, 0.110712267458439], false, 144876098.632812, , ,
3C196_1162, cluster1, POINT, 08:13:36.033, 48.13.05.681, 0.00184175430331379, 0, 0, 0, [-0.0110302604734898, 0.0337429642677307], false, 144876098.632812, , ,
3C196_1164, cluster1, POINT, 08:13:36.033, 48.13.05.731, 0.0046678283251822, 0, 0, 0, [-0.0165059100836515, 0.00637719081714749], false, 144876098.632812, , ,
3C196_1168, cluster1, POINT, 08:13:36.008, 48.13.05.881, 0.000418785173678771, 0, 0, 0, [-0.0302585046738386, 0.310692489147186], false, 144876098.632812, , ,
3C196_1181, cluster1, GAUSSIAN, 08:13:36.028, 48.12.58.281, 0.00563395349308848, 0, 0, 0, [-0.0324767716228962, 0.471576243638992], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1182, cluster1, GAUSSIAN, 08:13:35.978, 48.12.58.631, 0.0176974218338728, 0, 0, 0, [-0.0994438752532005, 0.375989586114883], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1183, cluster1, GAUSSIAN, 08:13:35.978, 48.12.58.681, 0.00102608418092132, 0, 0, 0, [-0.0109138349071145, 0.0515459291636944], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1184, cluster1, GAUSSIAN, 08:13:35.973, 48.12.58.681, 0.0104362852871418, 0, 0, 0, [-0.116260088980198, 0.577426075935364], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1186, cluster1, GAUSSIAN, 08:13:35.968, 48.12.59.281, -0.00955057627617688, 0, 0, 0, [0.00607658503577113, -0.000642031605821103], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1187, cluster1, GAUSSIAN, 08:13:36.043, 48.12.59.481, 0.00334350299090147, 0, 0, 0, [0.00931451097130775, -0.0786371156573296], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1188, cluster1, GAUSSIAN, 08:13:36.038, 48.12.59.531, 0.0197974070906639, 0, 0, 0, [0.0213912390172482, -0.345597505569458], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1189, cluster1, GAUSSIAN, 08:13:36.038, 48.12.59.581, 0.00555695500224829, 0, 0, 0, [0.00612010899931192, -0.0962799862027168], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1190, cluster1, GAUSSIAN, 08:13:36.033, 48.12.59.581, 0.0504907034337521, 0, 0, 0, [-0.15806482732296, 0.266419768333435], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1191, cluster1, GAUSSIAN, 08:13:36.033, 48.12.59.631, 0.0451794862747192, 0, 0, 0, [-0.0633657425642014, -0.176925703883171], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1192, cluster1, GAUSSIAN, 08:13:36.028, 48.12.59.731, 0.0123288054019213, 0, 0, 0, [0.00449882075190544, -0.132525950670242], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1193, cluster1, GAUSSIAN, 08:13:36.023, 48.12.59.731, 0.0415781922638416, 0, 0, 0, [-0.000608736358117312, -0.276795387268066], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1194, cluster1, GAUSSIAN, 08:13:35.948, 48.12.59.731, 1.74092507362366, 0, 0, 0, [3.82899355888367, -18.0280609130859], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1195, cluster1, GAUSSIAN, 08:13:36.093, 48.12.59.781, -0.00269225249014525, 0, 0, 0, [0.00137050356715918, -4.62588104710449e-06], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1196, cluster1, GAUSSIAN, 08:13:36.023, 48.12.59.781, 0.0130065903067589, 0, 0, 0, [0.00578237371519208, -0.0952259674668312], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1197, cluster1, GAUSSIAN, 08:13:36.018, 48.12.59.781, 0.0337550826370716, 0, 0, 0, [0.0224621016532183, -0.226546689867973], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1198, cluster1, GAUSSIAN, 08:13:35.948, 48.12.59.781, 0.0130390021950006, 0, 0, 0, [0.0961559638381004, -0.230217605829239], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1199, cluster1, GAUSSIAN, 08:13:35.943, 48.12.59.781, 0.452251821756363, 0, 0, 0, [0.674019932746887, -3.06265139579773], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1200, cluster1, GAUSSIAN, 08:13:36.093, 48.12.59.831, -0.0352370620879611, 0, 0, 0, [0.0176704451441765, 0.000669951026793569], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1201, cluster1, GAUSSIAN, 08:13:36.028, 48.12.59.831, 0.0278889033943415, 0, 0, 0, [0.05773089453578, -0.582261383533478], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1202, cluster1, GAUSSIAN, 08:13:36.023, 48.12.59.831, 0.00527077121660113, 0, 0, 0, [0.0106550194323063, -0.0776585936546326], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1203, cluster1, GAUSSIAN, 08:13:36.013, 48.12.59.831, 0.0185517370700836, 0, 0, 0, [0.0304494351148605, -0.120913572609425], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1204, cluster1, GAUSSIAN, 08:13:36.008, 48.12.59.831, 0.013022911734879, 0, 0, 0, [0.0249222870916128, -0.0615190900862217], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1205, cluster1, GAUSSIAN, 08:13:35.938, 48.12.59.831, 3.16984605789185, 0, 0, 0, [-9.05708122253418, 19.1624183654785], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1206, cluster1, GAUSSIAN, 08:13:36.003, 48.12.59.881, 0.0130725298076868, 0, 0, 0, [0.0440995953977108, -0.0460089594125748], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1207, cluster1, GAUSSIAN, 08:13:35.938, 48.12.59.881, 0.393578141927719, 0, 0, 0, [-1.11039876937866, 2.34028625488281], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1210, cluster1, GAUSSIAN, 08:13:35.843, 48.12.59.931, -0.0118317375947807, 0, 0, 0, [0.00588048249483109, 0.00146553956437856], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
