Format = Name, Patch, Type, Ra, Dec, I, Q, U, V, SpectralIndex, LogarithmicSI, ReferenceFrequency='150.e6', MajorAxis, MinorAxis, Orientation

, cluster1, POINT, , , , , , , , , , , ,
s0c8427, cluster13, POINT, 08:04:58.335, 49.48.49.988, 0.00946930330246687, 0, 0, 0, [-0.00661464501172304, -0.00373262702487409, 0.0107117798179388], false, 141972527.328211, , ,
s0c8540, cluster13, POINT, 08:05:27.891, 49.53.49.018, 0.0233058501034975, 0, 0, 0, [-0.0376235097646713, -0.191789194941521, 1.9670250415802], false, 141972527.328211, , ,
s0c8539, cluster13, POINT, 08:05:28.202, 49.53.49.098, 0.011974049732089, 0, 0, 0, [-0.0181748308241367, -0.0639365911483765, 0.84361207485199], false, 141972527.328211, , ,
s0c8541, cluster13, POINT, 08:05:28.193, 49.53.52.098, 0.0175906792283058, 0, 0, 0, [-0.00109953503124416, 0.0967733263969421, -0.741185426712036], false, 141972527.328211, , ,
s0c8630, cluster13, POINT, 08:06:12.705, 49.57.21.11, 0.00540046114474535, 0, 0, 0, [0.00273302407003939, -0.0243866499513388, 0.0467130988836288], false, 141972527.328211, , ,
s0c8628, cluster13, POINT, 08:06:12.713, 49.57.18.11, 0.00449793180450797, 0, 0, 0, [-0.000714473600964993, -0.0334413088858128, 0.000312625110382214], false, 141972527.328211, , ,
s0c8613, cluster13, POINT, 08:05:57.904, 49.56.32.582, 0.0187766700983047, 0, 0, 0, [0.024380449205637, -0.184605002403259, -1.67849695682526], false, 141972527.328211, , ,
s0c7763, cluster13, POINT, 08:05:12.054, 49.25.07.696, 0.00509666977450252, 0, 0, 0, [-0.0117929298430681, -0.0404063612222672, 0.506998121738434], false, 141972527.328211, , ,
s0c7757, cluster13, POINT, 08:05:11.158, 49.24.58.452, 0.000760971626732498, 0, 0, 0, [-0.000756977882701904, -0.0112143000587821, 0.0716810077428818], false, 141972527.328211, , ,
s0c7758, cluster13, POINT, 08:05:10.85, 49.24.58.369, 0.00443735579028726, 0, 0, 0, [0.00150471902452409, -0.105580702424049, 0.426293611526489], false, 141972527.328211, , ,
s0c7760, cluster13, POINT, 08:05:11.457, 49.25.01.533, 0.0013764250325039, 0, 0, 0, [-0.00247954810038209, -0.0144203100353479, 0.119852602481842], false, 141972527.328211, , ,
s0c7761, cluster13, POINT, 08:05:11.755, 49.25.04.615, 0.000768664409406483, 0, 0, 0, [-0.00165450305212289, -0.00744358589872718, 0.0750090703368187], false, 141972527.328211, , ,
s0c7772, cluster13, POINT, 08:05:12.652, 49.25.13.859, 0.00322953308932483, 0, 0, 0, [-0.00295178894884884, -0.0249574407935143, 0.0149569995701313], false, 141972527.328211, , ,
s0c7768, cluster13, POINT, 08:05:12.661, 49.25.10.86, 0.00106546899769455, 0, 0, 0, [-0.00196786504238844, -0.0122464299201965, 0.0744838193058968], false, 141972527.328211, , ,
s1c1236, cluster13, GAUSSIAN, 08:05:12.054, 49.25.07.696, 0.00182809901889414, 0, 0, 0, [-5.83071087021381e-05, -0.00781090883538127, -0.00606196699663997], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1235, cluster13, GAUSSIAN, 08:05:11.755, 49.25.04.615, 0.00300307106226683, 0, 0, 0, [-0.00112969498150051, -0.0279156304895878, 0.151125401258469], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c7769, cluster13, POINT, 08:05:12.353, 49.25.10.778, 0.00151965499389917, 0, 0, 0, [-0.00301357195712626, -0.0117522999644279, 0.118940599262714], false, 141972527.328211, , ,
s0c8030, cluster13, POINT, 08:04:53.873, 49.33.57.109, 0.00506166089326143, 0, 0, 0, [-0.00750936614349484, -0.0940769910812378, 0.405864596366882], false, 141972527.328211, , ,
s0c8798, cluster13, POINT, 08:08:15.169, 50.03.30.835, 0.00502767786383629, 0, 0, 0, [-0.0378895290195942, 0.145234897732735, 1.08133900165558], false, 141972527.328211, , ,
s0c8718, cluster13, POINT, 08:07:12.784, 50.01.37.283, 0.0468524806201458, 0, 0, 0, [-0.0306792408227921, 0.0378205701708794, -0.0251275803893805], false, 141972527.328211, , ,
s0c8709, cluster13, POINT, 08:07:11.863, 50.01.31.094, 0.0216733198612928, 0, 0, 0, [-0.0156995393335819, -0.00879084598273039, 0.0608825609087944], false, 141972527.328211, , ,
s0c8714, cluster13, POINT, 08:07:12.479, 50.01.34.22, 0.00773702980950475, 0, 0, 0, [-0.00410998519510031, -0.00336842308752239, 0.0079466262832284], false, 141972527.328211, , ,
s0c8717, cluster13, POINT, 08:07:13.095, 50.01.37.345, 0.236660003662109, 0, 0, 0, [-0.180739104747772, 0.0304097104817629, 1.27370202541351], false, 141972527.328211, , ,
s0c8708, cluster13, POINT, 08:07:12.174, 50.01.31.157, 0.00420800177380443, 0, 0, 0, [-0.00507502583786845, -0.00787707418203354, 0.117376796901226], false, 141972527.328211, , ,
s0c8725, cluster13, POINT, 08:07:13.088, 50.01.40.346, 0.0750616863369942, 0, 0, 0, [-0.0502722784876823, 0.0845182985067368, -0.397213697433472], false, 141972527.328211, , ,
s0c8735, cluster13, POINT, 08:07:13.698, 50.01.46.473, 0.020670909434557, 0, 0, 0, [-0.00205199397169054, 0.0924013704061508, -1.66847097873688], false, 141972527.328211, , ,
s1c1395, cluster13, GAUSSIAN, 08:07:13.399, 50.01.40.409, 0.0211776103824377, 0, 0, 0, [-0.028428990393877, 0.295425593852997, -1.07052195072174], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c8732, cluster13, POINT, 08:07:13.393, 50.01.43.409, 0.00939781311899424, 0, 0, 0, [-0.00475362502038479, 0.0191748607903719, -0.292154610157013], false, 141972527.328211, , ,
s0c8762, cluster13, POINT, 08:06:18.232, 50.01.55.596, 0.0178806893527508, 0, 0, 0, [-0.0219248607754707, -0.0852613970637321, 0.520231187343597], false, 141972527.328211, , ,
s0c8759, cluster13, POINT, 08:06:19.166, 50.01.55.809, 0.00486596021801233, 0, 0, 0, [0.00367092690430582, 0.0550467111170292, -0.175359696149826], false, 141972527.328211, , ,
s0c8760, cluster13, POINT, 08:06:18.854, 50.01.55.738, 0.00153669901192188, 0, 0, 0, [-0.000460985203972086, -0.00246318592689931, 0.0131597500294447], false, 141972527.328211, , ,
s0c8761, cluster13, POINT, 08:06:18.543, 50.01.55.667, 0.0127588696777821, 0, 0, 0, [-0.00938637927174568, -0.0461075007915497, 0.234029904007912], false, 141972527.328211, , ,
s0c8767, cluster13, POINT, 08:06:17.602, 50.01.58.454, 0.00523279793560505, 0, 0, 0, [0.00969853717833757, 0.0510123707354069, -0.612385272979736], false, 141972527.328211, , ,
s0c8765, cluster13, POINT, 08:06:18.224, 50.01.58.596, 0.00545701384544373, 0, 0, 0, [-0.00418166490271688, -0.01487579010427, 0.0224179308861494], false, 141972527.328211, , ,
s0c8766, cluster13, POINT, 08:06:17.913, 50.01.58.525, 0.000634392898064107, 0, 0, 0, [2.85704991256353e-05, 0.00113515101838857, -0.0196810103952885], false, 141972527.328211, , ,
s1c1402, cluster13, GAUSSIAN, 08:06:18.543, 50.01.55.667, 0.00418288307264447, 0, 0, 0, [0.00748971803113818, 0.035921111702919, -0.250865399837494], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1403, cluster13, GAUSSIAN, 08:06:18.232, 50.01.55.596, 0.00301026809029281, 0, 0, 0, [-0.000951297173742205, -0.0118492301553488, 0.099643848836422], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c7979, cluster13, POINT, 08:04:41.181, 49.30.47.439, 0.00485769612714648, 0, 0, 0, [0.00839348789304495, 0.0598286911845207, -1.09285497665405], false, 141972527.328211, , ,
s0c7978, cluster13, POINT, 08:04:41.19, 49.30.44.439, 0.0145009299740195, 0, 0, 0, [0.0189516507089138, 0.20509560406208, -2.39946389198303], false, 141972527.328211, , ,
s0c8801, cluster13, POINT, 08:04:08.487, 50.02.36.565, 0.307422786951065, 0, 0, 0, [-0.187299102544785, -0.0431760996580124, 2.05830311775208], false, 141972527.328211, , ,
s0c8796, cluster13, POINT, 08:04:09.13, 50.02.30.749, 0.0366119407117367, 0, 0, 0, [-0.0892251878976822, -0.0804146602749825, 2.9937469959259], false, 141972527.328211, , ,
s0c8797, cluster13, POINT, 08:04:08.819, 50.02.30.657, 0.0114368498325348, 0, 0, 0, [-0.00852144975215197, -0.0169457197189331, 0.20749819278717], false, 141972527.328211, , ,
s0c8799, cluster13, POINT, 08:04:08.497, 50.02.33.565, 0.00699233682826161, 0, 0, 0, [-0.00332804000936449, -0.00391009589657187, 0.0788104608654976], false, 141972527.328211, , ,
s0c8800, cluster13, POINT, 08:04:07.563, 50.02.33.287, 0.0315336398780346, 0, 0, 0, [0.0815779492259026, -0.222835496068001, 0.648565411567688], false, 141972527.328211, , ,
s0c8802, cluster13, POINT, 08:04:08.478, 50.02.39.565, 0.103954501450062, 0, 0, 0, [-0.100722797214985, -0.0060735740698874, 1.67251205444336], false, 141972527.328211, , ,
s0c8806, cluster13, POINT, 08:04:08.156, 50.02.42.473, 0.00393748190253973, 0, 0, 0, [-0.00403789989650249, 0.011732229962945, 0.0463569015264511], false, 141972527.328211, , ,
s0c8808, cluster13, POINT, 08:04:08.458, 50.02.45.565, 0.00868957862257957, 0, 0, 0, [-0.0157117005437613, 0.0491621010005474, -0.0234471391886473], false, 141972527.328211, , ,
s0c8809, cluster13, POINT, 08:04:08.146, 50.02.45.473, 0.00530412886291742, 0, 0, 0, [-0.0086008170619607, 0.023257490247488, 0.0977132394909859], false, 141972527.328211, , ,
s0c8811, cluster13, POINT, 08:04:08.448, 50.02.48.565, 0.0253469906747341, 0, 0, 0, [-0.109728701412678, 0.496340185403824, -1.52259397506714], false, 141972527.328211, , ,
s0c8803, cluster13, POINT, 08:04:08.166, 50.02.39.472, 0.0318100489675999, 0, 0, 0, [-0.0333534888923168, -0.0358554981648922, 1.11369597911835], false, 141972527.328211, , ,
s1c1416, cluster13, GAUSSIAN, 08:04:08.478, 50.02.39.565, 0.0877291336655617, 0, 0, 0, [-0.135319396853447, 0.177209407091141, 1.47556698322296], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c8831, cluster13, POINT, 08:03:51.832, 50.03.16.597, 0.0485009588301182, 0, 0, 0, [-0.0167878493666649, -0.0559969209134579, -0.659280002117157], false, 141972527.328211, , ,
s0c8873, cluster13, POINT, 08:06:26.916, 50.06.21.775, 0.00671082409098744, 0, 0, 0, [-0.00104176299646497, 0.224501192569733, -0.951251924037933], false, 141972527.328211, , ,
s1c1424, cluster13, GAUSSIAN, 08:06:26.901, 50.06.27.777, 0.00265417294576764, 0, 0, 0, [0.00097013427875936, 0.177674904465675, -0.844286501407623], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c8883, cluster13, POINT, 08:06:26.574, 50.06.33.709, 0.00408718502148986, 0, 0, 0, [0.00292655290104449, 0.0739667788147926, -0.604647874832153], false, 141972527.328211, , ,
s0c8336, cluster13, POINT, 08:03:52.021, 49.45.24.636, 0.0323400795459747, 0, 0, 0, [0.0413304902613163, 0.311241298913956, -4.07831382751465], false, 141972527.328211, , ,
s0c8335, cluster13, POINT, 08:03:52.33, 49.45.24.731, 0.0159302894026041, 0, 0, 0, [-0.00479848496615887, 0.128389894962311, -0.66425758600235], false, 141972527.328211, , ,
s0c8965, cluster13, POINT, 08:03:46.855, 50.09.18.458, 0.172052398324013, 0, 0, 0, [-0.134808704257011, -0.11035729944706, -0.361061185598373], false, 141972527.328211, , ,
s0c8936, cluster13, POINT, 08:03:49.433, 50.08.55.223, 0.0649769008159637, 0, 0, 0, [-0.0351009517908096, -0.251034289598465, 2.92178511619568], false, 141972527.328211, , ,
s0c8938, cluster13, POINT, 08:03:49.423, 50.08.58.223, 0.0213632695376873, 0, 0, 0, [-0.0115662701427937, 0.0115311201661825, 0.0628171563148499], false, 141972527.328211, , ,
s0c8939, cluster13, POINT, 08:03:49.111, 50.08.58.128, 0.00560543406754732, 0, 0, 0, [-0.0042460709810257, 0.0039280871860683, 0.00607393588870764], false, 141972527.328211, , ,
s0c8940, cluster13, POINT, 08:03:48.789, 50.09.01.032, 0.0805208012461662, 0, 0, 0, [-0.0193062201142311, 0.464936196804047, -5.19488096237183], false, 141972527.328211, , ,
s0c8952, cluster13, POINT, 08:03:48.144, 50.09.06.841, 0.0147606702521443, 0, 0, 0, [-0.0180823393166065, 0.0174883306026459, -0.209470301866531], false, 141972527.328211, , ,
s0c8953, cluster13, POINT, 08:03:47.832, 50.09.06.745, 0.036218598484993, 0, 0, 0, [-0.07979816198349, -0.276303708553314, 3.69290208816528], false, 141972527.328211, , ,
s0c8962, cluster13, POINT, 08:03:46.865, 50.09.15.458, 0.229748994112015, 0, 0, 0, [-0.138480797410011, 0.00797625817358494, -3.36740398406982], false, 141972527.328211, , ,
s0c8946, cluster13, POINT, 08:03:48.466, 50.09.03.937, 0.0404154099524021, 0, 0, 0, [-0.0160861108452082, 0.232956901192665, -2.89936399459839], false, 141972527.328211, , ,
s0c8966, cluster13, POINT, 08:03:46.542, 50.09.18.362, 0.0390699617564678, 0, 0, 0, [-0.0235239304602146, -0.0426099114120007, 0.213201597332954], false, 141972527.328211, , ,
s2c359, cluster13, GAUSSIAN, 08:03:47.822, 50.09.09.746, 0.00881957914680243, 0, 0, 0, [-0.00720714777708054, 0.0104392496868968, -0.204779893159866], false, 141972527.328211, 70.6446013509285, 70.6446013509285, 0
s0c8968, cluster13, POINT, 08:03:46.22, 50.09.21.267, 0.0316628217697144, 0, 0, 0, [0.0343885309994221, -0.0303393993526697, -0.33635538816452], false, 141972527.328211, , ,
s0c8967, cluster13, POINT, 08:03:46.532, 50.09.21.363, 0.0234137997031212, 0, 0, 0, [-0.0176593493670225, -0.0444524809718132, 0.452679008245468], false, 141972527.328211, , ,
s0c8969, cluster13, POINT, 08:03:46.522, 50.09.24.363, 0.0265227500349283, 0, 0, 0, [-0.0749256163835526, -0.0582226887345314, 2.30230402946472], false, 141972527.328211, , ,
s1c1445, cluster13, GAUSSIAN, 08:03:48.144, 50.09.06.841, 0.001187555026263, 0, 0, 0, [-0.00113136705476791, 0.00129756703972816, -0.0171366408467293], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1449, cluster13, GAUSSIAN, 08:03:47.822, 50.09.09.746, 0.193682000041008, 0, 0, 0, [-0.17136849462986, 0.341392189264297, -4.70179986953735], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1450, cluster13, GAUSSIAN, 08:03:47.51, 50.09.09.65, 0.0709754228591919, 0, 0, 0, [-0.0797138884663582, -0.00571175199002028, 0.375155091285706], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c9287, cluster13, POINT, 08:03:46.643, 50.22.28.314, 0.00623971503227949, 0, 0, 0, [0.0158186201006174, 0.114383898675442, -1.03446805477142], false, 141972527.328211, , ,
s0c9286, cluster13, POINT, 08:03:46.654, 50.22.25.314, 0.0069810887798667, 0, 0, 0, [0.0051294039003551, 0.13289150595665, -0.279381185770035], false, 141972527.328211, , ,
s1c1203, cluster13, GAUSSIAN, 08:04:41.769, 49.17.23.089, 0.00467001320794225, 0, 0, 0, [0.00234709307551384, 0.13452160358429, -1.02377498149872], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c7546, cluster13, POINT, 08:04:41.769, 49.17.23.089, 0.0579399392008781, 0, 0, 0, [-0.0385921001434326, 0.0954174026846886, 0.194033101201057], false, 141972527.328211, , ,
s0c7545, cluster13, POINT, 08:04:42.076, 49.17.23.176, 0.0140290698036551, 0, 0, 0, [-0.0173796601593494, -0.0464789383113384, 0.431288003921509], false, 141972527.328211, , ,
s0c7542, cluster13, POINT, 08:04:41.778, 49.17.20.09, 0.00918155256658792, 0, 0, 0, [-0.0157058592885733, -0.0418637096881866, 0.763135075569153], false, 141972527.328211, , ,
s0c8106, cluster13, POINT, 08:03:31.048, 49.35.59.591, 0.0125869596377015, 0, 0, 0, [-0.0145341102033854, -0.0559282712638378, -0.243292093276978], false, 141972527.328211, , ,
s0c7480, cluster13, POINT, 08:04:43.455, 49.14.50.476, 0.000717462622560561, 0, 0, 0, [-0.000512516824528575, 0.015847509726882, -0.0636235326528549], false, 141972527.328211, , ,
s0c7482, cluster13, POINT, 08:04:43.743, 49.14.56.561, 0.00147916004061699, 0, 0, 0, [-0.00185899005737156, 0.0188682693988085, -0.0180272106081247], false, 141972527.328211, , ,
s0c7481, cluster13, POINT, 08:04:43.752, 49.14.53.561, 0.000175869005033746, 0, 0, 0, [-0.000302681495668367, 0.00319923902861774, -0.00284182210452855], false, 141972527.328211, , ,
s1c1192, cluster13, GAUSSIAN, 08:04:43.455, 49.14.50.476, 0.0246768202632666, 0, 0, 0, [0.0574580393731594, 0.418534308671951, -4.98599910736084], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s2c275, cluster13, GAUSSIAN, 08:04:43.149, 49.14.50.389, 0.00088844308629632, 0, 0, 0, [0.00239204289391637, 0.0138688096776605, -0.199169605970383], false, 141972527.328211, 70.6446013509285, 70.6446013509285, 0
s0c7483, cluster13, POINT, 08:04:44.041, 49.14.59.646, 0.00136428303085268, 0, 0, 0, [-0.00154727196786553, 0.00692629208788276, 0.0242535192519426], false, 141972527.328211, , ,
s0c7486, cluster13, POINT, 08:04:44.032, 49.15.02.646, 0.00541510293260217, 0, 0, 0, [-0.0047343522310257, -0.0434480607509613, 0.371880710124969], false, 141972527.328211, , ,
s0c7484, cluster13, POINT, 08:04:43.734, 49.14.59.56, 0.00082626478979364, 0, 0, 0, [-0.000107305801066104, 0.00619636802002788, -0.0395094491541386], false, 141972527.328211, , ,
s0c7731, cluster13, POINT, 08:04:11.381, 49.23.50.492, 0.00437829084694386, 0, 0, 0, [-0.00159732601605356, -0.0665902867913246, -0.253245890140533], false, 141972527.328211, , ,
s0c8107, cluster13, POINT, 08:03:30.739, 49.35.59.493, 0.00471990695223212, 0, 0, 0, [-0.0110544404014945, -0.0643458887934685, 0.446951389312744], false, 141972527.328211, , ,
s0c7475, cluster13, POINT, 08:04:42.878, 49.14.38.305, 0.00410479586571455, 0, 0, 0, [0.00649252813309431, 0.119826301932335, -1.15401303768158], false, 141972527.328211, , ,
s0c7476, cluster13, POINT, 08:04:43.175, 49.14.41.391, 0.00121913303155452, 0, 0, 0, [0.00118929194286466, 0.0280959103256464, -0.249214500188828], false, 141972527.328211, , ,
s0c7477, cluster13, POINT, 08:04:42.869, 49.14.41.304, 0.00046001689042896, 0, 0, 0, [0.000701526121702045, 0.0104686198756099, -0.114564701914787], false, 141972527.328211, , ,
s0c7478, cluster13, POINT, 08:04:43.166, 49.14.44.39, 0.00184920302126557, 0, 0, 0, [-6.26713735982776e-05, 0.0420285798609257, -0.292815893888474], false, 141972527.328211, , ,
s0c7479, cluster13, POINT, 08:04:43.464, 49.14.47.476, 0.00473194802179933, 0, 0, 0, [-0.0031732190400362, 0.107932798564434, -0.503135502338409], false, 141972527.328211, , ,
s0c8028, cluster13, POINT, 08:03:28.235, 49.33.10.551, 0.00455004395917058, 0, 0, 0, [0.0142087303102016, 0.115809597074986, -0.818615913391113], false, 141972527.328211, , ,
s1c1300, cluster13, GAUSSIAN, 08:03:11.61, 49.35.53.288, 0.00983493775129318, 0, 0, 0, [-0.0064662448130548, 0.0968108326196671, -0.310050785541534], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c8097, cluster13, POINT, 08:03:11.94, 49.35.47.392, 0.00452718883752823, 0, 0, 0, [-0.00336688989773393, 0.0215108506381512, -0.0138282896950841], false, 141972527.328211, , ,
s0c8096, cluster13, POINT, 08:03:11.95, 49.35.44.393, 0.00423009879887104, 0, 0, 0, [-0.00148384494241327, 0.0232205390930176, -0.167779803276062], false, 141972527.328211, , ,
s0c7850, cluster13, POINT, 08:03:34.829, 49.26.36.342, 0.00644529890269041, 0, 0, 0, [-0.0434257909655571, -0.0833752825856209, 2.96012902259827], false, 141972527.328211, , ,
, cluster14, POINT, , , , , , , , , , , ,
s0c8926, cluster14, POINT, 08:11:14.939, 50.09.58.745, 0.660777807235718, 0, 0, 0, [-0.281555712223053, -0.329734712839127, 2.43109703063965], false, 141972527.328211, , ,
s0c8924, cluster14, POINT, 08:11:14.629, 50.09.55.72, 0.172876104712486, 0, 0, 0, [-0.0482689589262009, 0.264832496643066, -0.562008500099182], false, 141972527.328211, , ,
s0c8923, cluster14, POINT, 08:11:14.942, 50.09.55.743, 0.104921102523804, 0, 0, 0, [-0.124995596706867, 0.367564111948013, -0.0883520171046257], false, 141972527.328211, , ,
s0c9033, cluster14, POINT, 08:08:12.541, 50.13.00.804, 0.00445739598944783, 0, 0, 0, [-0.0127223404124379, -0.0699106678366661, 0.885446608066559], false, 141972527.328211, , ,
s0c9034, cluster14, POINT, 08:08:12.848, 50.13.03.858, 0.0232644490897655, 0, 0, 0, [-0.0233064796775579, 0.0498186498880386, 0.500085115432739], false, 141972527.328211, , ,
s0c9035, cluster14, POINT, 08:08:12.536, 50.13.03.805, 0.02680753916502, 0, 0, 0, [-0.0238220393657684, 0.0356187708675861, 0.332087695598602], false, 141972527.328211, , ,
s0c9048, cluster14, POINT, 08:07:54.896, 50.14.09.806, 0.00208796793594956, 0, 0, 0, [-0.00296252011321485, 0.0256827492266893, -0.0196253806352615], false, 141972527.328211, , ,
s0c9043, cluster14, POINT, 08:07:56.483, 50.13.58.078, 0.0167882703244686, 0, 0, 0, [-0.012823429889977, 0.0190485697239637, 0.0278509203344584], false, 141972527.328211, , ,
s0c9044, cluster14, POINT, 08:07:56.17, 50.13.58.023, 0.0120329596102238, 0, 0, 0, [-0.0244107004255056, -0.0510703697800636, 0.565585374832153], false, 141972527.328211, , ,
s0c9047, cluster14, POINT, 08:07:54.902, 50.14.06.805, 0.00151216995436698, 0, 0, 0, [-0.00271910103037953, 0.0156808607280254, 0.0132349599152803], false, 141972527.328211, , ,
s0c9045, cluster14, POINT, 08:07:55.852, 50.14.00.969, 0.00797255057841539, 0, 0, 0, [-0.0168757308274508, 0.00460917502641678, 0.256542086601257], false, 141972527.328211, , ,
s0c9049, cluster14, POINT, 08:07:54.583, 50.14.09.751, 0.0155599201098084, 0, 0, 0, [-0.0175921097397804, 0.205863803625107, -0.237883597612381], false, 141972527.328211, , ,
s0c9053, cluster14, POINT, 08:07:54.577, 50.14.12.752, 0.000858830113429576, 0, 0, 0, [-0.000529598211869597, 0.0126375798135996, -0.0419433787465096], false, 141972527.328211, , ,
s0c9054, cluster14, POINT, 08:07:54.265, 50.14.12.696, 0.00874077063053846, 0, 0, 0, [0.00802729930728674, 0.0783785581588745, -0.770809412002563], false, 141972527.328211, , ,
s1c1467, cluster14, GAUSSIAN, 08:07:55.533, 50.14.03.915, 0.010584169998765, 0, 0, 0, [-0.0116524398326874, 0.111621998250484, -0.379520207643509], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c9050, cluster14, POINT, 08:07:54.271, 50.14.09.695, 0.00242910394445062, 0, 0, 0, [0.00379066192544997, 0.016850920394063, -0.240571901202202], false, 141972527.328211, , ,
s0c8930, cluster14, POINT, 08:11:15.868, 50.10.07.819, 0.101705603301525, 0, 0, 0, [-0.105889096856117, -0.0578890815377235, -0.287473887205124], false, 141972527.328211, , ,
s0c8934, cluster14, POINT, 08:11:16.798, 50.10.16.892, 0.0707233026623726, 0, 0, 0, [-0.067320927977562, 0.359004706144333, -1.28320705890656], false, 141972527.328211, , ,
s0c8933, cluster14, POINT, 08:11:17.11, 50.10.16.915, 0.0943819731473923, 0, 0, 0, [-0.155539602041245, 0.160965904593468, 0.280294805765152], false, 141972527.328211, , ,
s0c8932, cluster14, POINT, 08:11:16.488, 50.10.13.868, 0.0121227502822876, 0, 0, 0, [-0.0162504408508539, 0.0305523108690977, -0.0182879995554686], false, 141972527.328211, , ,
s0c8931, cluster14, POINT, 08:11:16.178, 50.10.10.843, 0.130159601569176, 0, 0, 0, [-0.0841976031661034, 0.15477579832077, -1.21526694297791], false, 141972527.328211, , ,
s0c8925, cluster14, POINT, 08:11:15.251, 50.09.58.768, 0.230669304728508, 0, 0, 0, [-0.106266796588898, -0.0827284380793571, 0.28005650639534], false, 141972527.328211, , ,
s0c8929, cluster14, POINT, 08:11:15.249, 50.10.01.77, 0.319735407829285, 0, 0, 0, [-0.0734144300222397, -0.645414710044861, -0.33924999833107], false, 141972527.328211, , ,
s0c8937, cluster14, POINT, 08:11:17.418, 50.10.22.941, 0.218450397253036, 0, 0, 0, [-0.12743179500103, -0.56024432182312, 4.20367097854614], false, 141972527.328211, , ,
s0c8935, cluster14, POINT, 08:11:17.108, 50.10.19.916, 0.0572003796696663, 0, 0, 0, [-0.0826490670442581, 0.116125799715519, 0.147172495722771], false, 141972527.328211, , ,
s0c8957, cluster14, POINT, 08:11:19.282, 50.10.35.082, 0.197058901190758, 0, 0, 0, [-0.267980188131332, 0.00895307119935751, 2.76334190368652], false, 141972527.328211, , ,
s0c8944, cluster14, POINT, 08:11:18.662, 50.10.29.034, 0.536651015281677, 0, 0, 0, [-0.268394887447357, 0.114672400057316, -0.923504412174225], false, 141972527.328211, , ,
s0c8945, cluster14, POINT, 08:11:18.35, 50.10.29.011, 0.00477598095312715, 0, 0, 0, [0.0478350110352039, 0.0319578014314175, -1.11097395420074], false, 141972527.328211, , ,
s0c8951, cluster14, POINT, 08:11:18.972, 50.10.32.058, 0.314954310655594, 0, 0, 0, [-0.300957202911377, -0.128404393792152, 2.39088797569275], false, 141972527.328211, , ,
s1c1435, cluster14, GAUSSIAN, 08:11:16.181, 50.10.07.842, 0.0174196902662516, 0, 0, 0, [-0.0187682900577784, 0.0424036011099815, -0.0555151402950287], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1437, cluster14, GAUSSIAN, 08:11:16.8, 50.10.13.89, 0.0896607935428619, 0, 0, 0, [-0.0985526517033577, 0.240342497825623, -0.100331500172615], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1438, cluster14, GAUSSIAN, 08:11:17.11, 50.10.16.915, 0.215695098042488, 0, 0, 0, [-0.242447704076767, 0.592481017112732, -0.0159663800150156], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1439, cluster14, GAUSSIAN, 08:11:17.732, 50.10.19.961, 0.0173339899629354, 0, 0, 0, [-0.0186447501182556, 0.041280061006546, 0.0348299294710159], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1440, cluster14, GAUSSIAN, 08:11:18.042, 50.10.22.986, 0.0364478901028633, 0, 0, 0, [-0.0389164611697197, 0.078133836388588, 0.149611204862595], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s1c1441, cluster14, GAUSSIAN, 08:11:18.352, 50.10.26.01, 0.0263858698308468, 0, 0, 0, [-0.0222397092729807, 0.282441407442093, -0.575004875659943], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s2c357, cluster14, GAUSSIAN, 08:11:17.11, 50.10.16.915, -0.03494861, 0, 0, 0, [-0.448243886232376, 1.940269947052, 3.74176406860352], false, 141972527.328211, 70.6446013509285, 70.6446013509285, 0
s1c1436, cluster14, GAUSSIAN, 08:11:16.49, 50.10.10.866, 0.0221269894391298, 0, 0, 0, [-0.0235572904348373, 0.0541947893798351, -0.0461729913949966], false, 141972527.328211, 35.3223006754642, 35.3223006754642, 0
s0c9127, cluster14, POINT, 08:10:10.115, 50.16.56.167, 0.00555890006944537, 0, 0, 0, [-0.0158218294382095, -0.0333199501037598, 0.584465682506561], false, 141972527.328211, , ,
